final lin 0.0,final lin 0.09,final lin 0.18,final lin 0.27,final lin 0.36,final lin 0.45,final lin 0.54,final lin 0.63,final lin 0.72,final lin 0.81,final lin 0.9,final lin 0.99
0,0,0,0,0,0,0,0,0,0,0,2906520370
0,0,0,0,0,0,0,0,0,0,0,4304639844
0,0,0,0,0,0,0,0,0,0,1371658245,5535252859
0,0,0,0,0,0,0,0,0,0,4168638866,8211251629
0,0,0,0,0,0,0,0,0,93615769,4227518389,8162786373
0,0,0,0,0,0,0,0,0,2787728713,6803511102,10635911608
0,0,0,0,0,0,0,0,0,4956016196,9636440874,14108948561
0,0,0,0,0,0,0,0,563798641,4558962242,8353277531,11979648362
0,0,0,0,0,0,0,0,4335008239,8994549658,13427383312,17665587006
0,0,0,0,0,0,0,0,4013063452,7795241333,11393655251,14833669547
0,0,0,0,0,0,0,1037121136,5716266443,10139534167,14350070692,18374089293
0,0,0,0,0,0,0,4571274372,9120642227,13424447664,17521882539,21437873393
0,0,0,0,0,0,0,4727223707,9156311584,13348748064,17338723337,21151120960
0,0,0,0,0,0,1102621787,5698219929,10013359212,14099004133,17986305555,21700311409
0,0,0,0,0,0,4531680138,9008482842,13216649874,17200062923,20989531368,24608985954
0,0,0,0,0,0,4702812775,9070419801,13176743409,17062959684,20758876836,24288073977
0,0,0,0,0,618441852,5950699189,10914887519,15583713880,20000866334,24199204756,28207274104
0,0,0,0,0,4098539126,8551805105,12701476485,16602368612,20291554987,23797841059,27142294958
0,0,0,0,0,5528083287,10597308593,15321329594,19760425579,23957786513,27945125832,31749122272
0,0,0,0,0,4612398120,8855621589,12808966335,16522497773,20032271320,23364592388,26541557141
0,0,0,0,2481313289,7734323254,12571650676,17077295445,21306828112,25303466900,29097637317,32714138743
0,0,0,0,5684661462,10813157724,15534242082,19930160042,24055550437,27950274758,31646360065,35167916999
0,0,0,0,6324651034,12041558456,17302438473,22197792305,26788802701,31121250805,35230688564,39143923069
0,0,0,443419959,5841086208,10723990202,15215593730,19391599775,23305956043,26998384924,30499512518,33833012462
0,0,0,4660713330,9943147435,14720927291,19112368149,23193070905,27016256318,30620314672,34034807417,37284651542
0,0,0,6726580687,12631702707,17970050439,22872382007,27423965926,31684782189,35700365777,39503736959,43121294080
0,0,0,6559960375,12333223403,17546473964,22329689505,26767353287,30918399757,34827605109,38528441541,42047818430
0,0,546379972,6171640531,11121416286,15585797012,19678138283,23471233105,27017749614,30356234309,33515259212,36517303164
0,0,6925161792,14016248192,20247282661,25860373773,30999309575,35759358332,40206294320,44389565457,48346381957,52106271838
0,0,7388793186,13568402274,18987917927,23862422927,28320252971,32445034227,36295635870,39915220602,43337498227,46587732392
0,0,7263826360,13335599139,18649311865,23421458031,27780761185,31810133483,35569369848,39101909194,42437978626,45605764703
0,387120869,8436233467,15145719059,21003851408,26256295815,31047330862,35472087504,39597249447,43469077027,47126287087,50596173671
0,6656275181,13717333874,19579842034,24685433595,29254742643,33417026046,37257251033,40833993055,44190319692,47358619189,50362046191
