final lin 0.0,final lin 0.09,final lin 0.18,final lin 0.27,final lin 0.36,final lin 0.45,final lin 0.54,final lin 0.63,final lin 0.72,final lin 0.81,final lin 0.9,final lin 0.99
0,0,0,0,0,0,0,0,0,0,0,1880941632
0,0,0,0,0,0,0,0,0,0,0,2763010326
0,0,0,0,0,0,0,0,0,0,892555795,3560909184
0,0,0,0,0,0,0,0,0,0,2681307891,5270631017
0,0,0,0,0,0,0,0,0,62558635,2711486639,5230426450
0,0,0,0,0,0,0,0,0,1804415983,4375968608,6828160635
0,0,0,0,0,0,0,0,0,3181054999,6177183079,9038954518
0,0,0,0,0,0,0,0,368791576,2928531362,5356096343,7675753773
0,0,0,0,0,0,0,0,2794201785,5777859331,8614002157,11324288428
0,0,0,0,0,0,0,0,2573271985,4993280140,7295703971,9496111447
0,0,0,0,0,0,0,675325604,3672281524,6502546288,9195016089,11768912934
0,0,0,0,0,0,0,2942687227,5855612412,8609538388,11230364806,13734860202
0,0,0,0,0,0,0,3030402646,5864288812,8546007638,11097754191,13534448894
0,0,0,0,0,0,717614696,3660112276,6420784949,9033678431,11519654887,13895119280
0,0,0,0,0,0,2917348159,5782735030,8474113117,11021434507,13444948246,15758665725
0,0,0,0,0,0,3013951515,5809276655,8436392667,10921912617,13285485765,15541081513
0,0,0,0,0,403805029,3818224741,6994750898,9979388320,12804142177,15488132588,18051381739
0,0,0,0,0,2641374760,5491461516,8145343028,10640406819,12999110636,15241577558,17380004295
0,0,0,0,0,3545331066,6789362202,9811356302,12650216473,15333866793,17882724662,20313646176
0,0,0,0,0,2952918215,5667428261,8195558887,10570583291,12814895540,14945306756,16976967207
0,0,0,0,1608559785,4971782369,8065074587,10946281560,13650727579,16205347692,18631850212,20943322175
0,0,0,0,3649510949,6930525240,9950533121,12761495482,15399377394,17890593520,20252981623,22504184645
0,0,0,0,4051294138,7707924710,11072735712,14202382444,17137557023,19907655530,22534194641,25036802721
0,0,0,290725667,3745522678,6869175530,9741413175,12412005712,14915307108,17275745409,19513967462,21644739465
0,0,0,3003859628,6383938308,9439561617,12247769619,14857146970,17300949953,19604837429,21788299259,23865979654
0,0,0,4311050032,8088789616,11502107664,14636299556,17546614458,20270178208,22837752027,25269076715,27582103664
0,0,0,4200624733,7893068141,11227062998,14285762847,17122866445,19778096580,22277164450,24643482206,26893209842
0,0,357793244,3959268777,7125057292,9979459562,12596151755,15021248937,17288428873,19422069660,21441630513,23361290182
0,0,4457293341,8994829850,12979706544,16569382969,19855284700,22899010993,25742199215,28417747051,30947517437,33350648999
0,0,4734655163,8687525493,12152882439,15269853667,18120398322,20757931188,23219797998,25534372968,27722364038,29800261343
0,0,4650090909,8533648743,11931877616,14984186580,17770874722,20347501250,22751941038,25009856330,27143353041,29168052472
0,254151457,5404589857,9695414922,13441027548,16798483311,19862579244,22692157458,25329089145,27804514024,30142693777,32361186771
0,4289353858,8806321528,12555465608,15821239285,18743544136,21405421468,23861090821,26148585672,28294393518,30319434234,32240006716
0,6835479656,11857788921,16008818874,19612582310,22832186992,25760596566,28459922315,30971582706,33327019540,35548915235,37654980393
0,6816802511,11786316678,15870399847,19406459105,22556895964,25418713571,28053609090,30502793829,32798163309,34961638574,37011181961
0,6851695171,11779274068,15803932852,19274440714,22360694700,25160134165,27732953823,30123864198,32361890037,34470847859,36466708210
111813722,7070372291,11969406827,15939010868,19348177975,22372493410,25110186956,27624620412,29958467338,32141824494,34197496683,36144393084
295701662,8224088920,13681871477,18040379228,21763464059,25054676901,28029247510,30757098317,33285880270,35649930421,37874922556,39979912915
157648596,8280277167,13706509269,18035097370,21693067212,24916325534,27822559344,30484557270,32949907774,35252822538,37418604810,39464887582
106909168,7741281090,12593833206,16443036675,19689628145,22536276778,25096999027,27438344273,29604929510,31626564341,33526417142,35322903174
98377242,9280551463,14667676085,18874439968,22448414497,25554301226,28340831561,30884722788,33235810079,35428861321,37487929445,39432684407
92337194,12618911982,18570938700,23136423764,26983982100,30337650296,33336166177,36068616471,38590221091,40939730312,43144962742,45224968452
