circular list
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1051568889
2231324340
1228156857
915893994
751829793
644646102
568232475
507153231
459126723
420127569
384859956
357556320
330211140
309597264
282363021
271396851
254501946
239125224
226829427
213235290
201615441
191710275
181866414
171821112
163444581
155609637
148251483
138642252
134653068
128144055
122300343
116787585
111547887
106610232
101903985
97435491
93202512
89179113
85335165
80165988
78478785
75139824
71958426
68910585
65995827
63186687
61231998
58415844
55824327
53352975
51986763
49645161
46257732
45525486
44414847
41755014
40241430
39495141
36783273
36157299
34701996
32440386
32795046
29881743
30064365
27464292
27236883
26415663
24822462
24721959
22785879
22968735
21094896
21146541
19745106
19198515
18804411
16704576
18218790
15403824
16778007
14687364
14614161
14894628
12589206
13978167
12258018
11605134
12804762
10453914
10372497
11528802
9178650
9451293
10406673
8177592
8272431
9335061
7587885
7141593
7925025
7655160
6119562
6258258
7296618
6021804
5323722
5582571
6430143
5094513
4549278
4723686
5425200
4822503
3808602
3832419
4144575
4838871
3528630
3180171
3265815
3465861
4102827
3003495
2589138
2638023
2745804
3047049
3282942
2102235
2077170
2114010
2186913
2363553
2846964
1834692
1610550
1624137
1655529
1715436
1852335
2251800
1514835
1206804
1215396
1226808
1250469
1294437
1390224
1751328
1307433
869784
867900
855681
879981
894000
917724
962238
1071222
1371207
390960
0
0
