circular list
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
988832993
2221312225
1261689916
959042234
802319019
701087819
628373294
572685851
528145321
491403592
460360466
433644003
410300171
389652188
364157385
355018014
339883008
326053031
313337651
301591508
290694823
280540266
271050802
262141534
253768745
245870858
238400106
226893702
224811654
218407572
212305150
206480799
200913773
195584590
190474786
185570909
180861661
176329346
171967345
164541930
163845088
159927276
156143506
152481449
148940461
145515326
142193322
138977152
135859070
132831710
129896575
127040164
121876498
121663103
119042942
116485532
114004651
111583010
109229010
106937486
104696723
102520614
100395151
98321712
96301164
92513538
92473955
90590055
88755690
86959049
85206214
83493512
81826665
80193513
78596563
77026438
75502178
72583717
72604637
71169527
69771795
68403348
67065506
65752090
64469198
63212317
61983748
60778223
59598621
58450275
56217178
56253995
55166593
54106521
53066547
52048840
51045848
50070154
49108207
48166014
47248470
46344290
45462563
43737186
43773472
42946002
42126665
41325827
40539888
39770707
39015573
38278903
37556260
36839105
36143450
34778279
34815218
34163418
33514593
32883638
32258173
31646120
31056547
30473127
29895426
29331893
28778441
28236841
27175893
27208251
26699142
26187887
25702904
25219451
24739926
24278801
23821952
23374310
22936032
22506129
22085462
21251667
21279448
20885757
20493827
20112684
19728216
19359537
18999637
18640828
18297906
17947851
17617297
16949996
16975029
16664342
16346156
16035581
15738898
15445537
6010449
0
0
