final lin 0.0,final lin 0.09,final lin 0.18,final lin 0.27,final lin 0.36,final lin 0.45,final lin 0.54,final lin 0.63,final lin 0.72,final lin 0.81,final lin 0.9,final lin 0.99
0,525758,760379,897689,1124350,2066416,2310390,2729285,3473545,5389318,6472873,9544239
0,534713,773314,914803,1150220,2135668,2379642,2806497,3617820,5591900,6831471,9969900
0,535310,773513,918385,1145245,2144225,2392975,2847491,3824979,5856371,6909081,9956766
0,535111,773314,922365,1148628,2197756,2450088,2913161,3644486,5764433,6767791,9869604
0,537698,772518,926544,1154996,2238949,2486505,2979826,3577622,5851595,6958831,9946020
0,546255,782866,943061,1176687,2343424,2602721,3133255,3748165,5810004,7091365,10169298
0,540882,779682,945847,1177284,2465610,2721723,3286286,3903783,5986716,7157433,10165517
0,551230,789632,963956,1194398,2865998,3122509,3780403,4416208,6616949,7803785,10846296
0,555011,792816,976095,1206338,2859630,3130270,3982587,4630133,7008183,8088952,11143801
0,556802,794408,992612,1223452,1938260,2199149,3124897,3780801,6777542,7861097,10816844
0,555409,792418,1002363,1233203,1950399,2225616,2883908,3566279,5779955,6547896,9687121
0,565757,802965,1035198,1267033,2000547,2272182,2826596,3527474,5390910,6183129,9119971
0,575508,814308,1075794,1308226,2071391,2346409,2527897,3255242,5388124,6295962,9446331
0,571727,809731,1115395,1348026,2131887,2418049,2609487,3384791,5670306,6440834,9448122
0,576304,815701,1218676,1452899,2265814,2550782,2758538,3605482,5048829,5725031,8821272
0,582075,820676,1520559,1753389,2605308,2903808,3110569,4081888,5559861,6463719,9606128
0,594612,833014,1075197,1309221,2221238,2519340,2737245,4066963,5533593,6328598,9472599
0,601179,840974,840974,1075396,2111987,2419840,2652272,3304196,4822964,5483843,8555806
0,600980,836397,836397,1072212,2490684,2802318,3065197,3552548,5155095,5802840,9077982
0,608741,848735,848735,1080968,1988607,2309992,2604910,3088082,4864356,5605034,8862664
0,621477,862864,862864,1100470,1659063,1996567,2376458,2873560,4362478,5166040,8321981
0,623666,859879,859879,1099077,1668416,2011890,2544215,3066988,4499788,5452202,8926941
0,634810,877391,877391,1109823,1687719,2041342,2169100,2708589,4254620,4816596,8213327
0,648143,883162,883162,1120569,1719559,2094873,2188801,2742618,4402477,4988333,8392427
0,660083,904654,904654,1143255,1769110,2166314,2261635,2866993,4402477,4935797,8563169
0,667844,902664,902664,1139673,1792194,2206711,2295863,3030173,4445262,5049625,8819680
0,278600,381483,381483,481779,759981,936494,968533,1312803,1938459,2193776,3688863
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
