final lin 0.0,final lin 0.09,final lin 0.18,final lin 0.27,final lin 0.36,final lin 0.45,final lin 0.54,final lin 0.63,final lin 0.72,final lin 0.81,final lin 0.9,final lin 0.99
1285540,3890052,6629088,10135070,15290364,19370660,23281408,27724282,29785524,31057532,32196608,33218672
1238178,3743190,6363622,9471206,14763014,18745004,22498542,26625006,37720450,38953852,40053526,41042556
1195592,3613044,6121638,8987238,14546104,18444116,22059946,25942436,33889302,35084894,36154718,37110316
1154598,3485684,5896768,8576104,14694956,18529686,22016962,25695278,31533142,32695302,33730500,34657044
1117584,3373846,5695380,8226660,15892140,19672742,23050568,26552570,31501700,32630826,33635378,34532072
1087336,3265988,5505136,7917016,19829156,23578714,26859428,30206210,34604906,35698610,36675302,37540554
1046740,3152160,5315688,7620904,12031540,15769954,18963108,22170192,26185216,27248274,28192728,29033702
1017288,3063008,5156886,7367378,10235764,13986516,17097284,20178600,23897910,24933904,25851692,26666398
967538,2911370,4895798,6978930,9483942,13206834,16187854,19090468,22502124,23488766,24361182,25131312
958384,2887092,4850028,6901320,9262654,13163452,16134920,19007286,22291980,24063478,24926342,25688512
930922,2800726,4701176,6680828,8897688,12988730,15903682,18675752,21790898,32560380,33396578,34134868
904654,2721126,4565856,6477052,8582472,13051216,15916418,18606500,21571998,28975594,29786718,30502322
880376,2647098,4439292,6290390,8297902,13766820,16588242,19201510,22035270,27429364,28219792,28914700
855700,2573866,4317504,6114076,8038804,16819480,19610654,22147108,24863458,29392698,30158848,30829080
833810,2508196,4202880,5942936,7793636,11662594,14427898,16895896,19506378,23506278,24251334,24901268
811920,2440536,4089848,5778960,7561204,9914578,12667146,15072658,17588814,21213798,21936964,22565406
791622,2378050,3982388,5620954,7345090,9443346,12200292,14548492,16970720,20309542,21012808,21624534
770926,2317156,3875724,5470908,7137334,9077584,11859604,14154074,16497896,19609460,20290438,20882662
751424,2259844,3783786,5334394,6949478,8774308,11607670,13851992,16118602,19042708,19705378,20277702
731922,2202930,3688266,5198278,6764010,8500484,11432948,13628714,15824480,18583416,19228176,19785774
700480,2105420,3523096,4965846,6457152,8085370,11139622,13253002,15341706,17914378,18526502,19057036
698490,2096664,3505982,4938384,6415760,8015720,11530856,13649410,15717020,18217654,18826992,19350760
681774,2046516,3423994,4820178,6258550,7797218,13062360,15145492,17157382,19549362,20141188,20648240
666252,1999552,3342802,4704360,6102136,7588666,12769830,14824306,16780476,19072956,19650454,20142780
650332,1952588,3261610,4587746,5948508,7387278,9462450,11495036,13397874,15600406,16159596,16637594
634810,1908808,3189572,4483868,5810402,7205790,8969328,10981616,12836694,14954850,17751994,18214470
621278,1864232,3111564,4375612,5666326,7023108,8638988,10637744,12445460,14484812,25062458,25511402
605756,1819656,3042312,4277704,5536578,6851570,8363572,10361134,12125866,14094772,20434116,20869926
592224,1777866,2970274,4174622,5403646,6681226,8119200,10122732,11844878,13748512,18521328,18945596
579090,1737668,2902614,4080296,5278276,6520434,7895922,9921742,11606874,13448818,17459862,17873384
564762,1699858,2838934,3987562,5156886,6366408,7688564,9761348,11409068,13194098,16729930,17127532
552822,1660456,2772866,3894430,5037486,6215964,7489166,9647520,11262604,12993904,16187058,16573516
544066,1627820,2717544,3815626,4933608,6081838,7314842,9636774,11216038,12892016,15826868,16202978
519390,1558568,2603318,3656028,4723862,5820352,6990074,9659460,11179024,12777392,15450360,15806570
517798,1556180,2596950,3645680,4710330,5803636,6963806,11329866,12850624,14435062,16988232,17341656
507450,1524340,2544414,3570856,4612024,5676674,6799432,9315986,10808486,12348348,14753064,15095742
496704,1491704,2490286,3494440,4509340,5549314,6641824,8112434,9584238,11083902,13360064,13693190
485958,1459068,2435362,3418024,4411034,5427526,6489788,7807566,9259072,10718936,12882066,13203650
474416,1426034,2380836,3340812,4313126,5304942,6339344,7564388,8995198,10416058,12476504,12790128
465262,1396980,2329892,3269172,4219596,5188328,6197258,7357428,8771522,10156164,12128652,12433520
455312,1367130,2282928,3203104,4132434,5076490,6060744,7167582,8570134,9921742,11811844,12107558
446954,1340066,2237158,3139026,4047660,4974602,5932986,6998432,8393820,9711200,11528468,11812242
438198,1312604,2190194,3070570,3960100,4865152,5800850,6828088,8212332,9499862,11251858,11532050
427850,1284744,2142832,3003308,3875326,4760876,5675480,6669286,8065470,9322752,11004302,11275340
419492,1258078,2098654,2944006,3795726,4662172,5554488,6516852,7925374,9152010,10776248,11036540
410736,1233004,2056466,2883908,3719708,4568244,5441058,6377154,7815128,9015496,10585606,10839928
394418,1185244,1976070,2770876,3571254,4383174,5216984,6107708,7573144,8723762,10214670,10456256
393622,1182856,1972886,2765304,3566080,4378398,5208228,6093778,7696126,8845550,10315364,10556552
385662,1158180,1932688,2708390,3488868,4285266,5100370,5962438,7868858,8990422,10415262,10647296
378100,1134300,1894878,2655456,3422402,4198900,4993706,5831496,8785850,9888310,11266584,11494240
370538,1112410,1855476,2600532,3351160,4112136,4889430,5708514,7194248,8272430,9610904,9830600
364568,1090918,1818462,2547598,3283102,4028556,4791124,5591104,6645008,7700106,9001964,9213302
355812,1068630,1781846,2497052,3218228,3945772,4690430,5470112,6431282,7468868,8733712,8940672
349046,1046342,1745230,2446506,3150568,3862988,4591726,5352702,6256560,7271062,8496902,8699484
341484,1025646,1711002,2399542,3092062,3790950,4503370,5246436,6109300,7111464,8304668,8500484
335514,1004950,1675182,2348200,3023208,3708564,4406656,5133802,5962040,6945498,8108454,8297902
328350,986244,1642944,2301634,2965896,3636526,4322280,5032312,5830302,6796646,7925374,8110444
321584,964354,1610706,2257058,2906992,3564090,4233526,4928036,5699758,6652172,7755030,7934130
309644,928534,1548220,2169498,2795154,3426780,4069152,4736200,5469714,6387900,7441008,7610556
308450,926942,1547424,2168702,2793960,3425586,4066366,4729832,5458570,6387502,7434640,7605780
303674,910226,1517176,2126116,2738240,3356732,3984776,4634312,5341956,6258152,7277828,7441804
297704,891918,1487326,2085520,2686102,3291858,3908360,4543170,5229720,6134772,7131762,7293350
291734,877590,1462252,2047312,2635954,3228178,3833138,4457202,5130220,6032486,7003606,7158826
285366,857292,1431208,2004726,2580234,3161314,3752344,4362080,5018382,5916270,6862316,7012362
281386,841372,1402950,1966916,2531280,3100022,3678316,4273724,4913310,5813586,6738538,6889380
274620,824656,1373498,1925126,2478744,3038730,3606278,4191338,4815004,5722444,6626700,6769184
269048,806746,1346832,1886520,2430586,2980622,3536628,4108554,4718688,5643640,6527996,6665306
264272,793612,1323350,1853486,2385214,2921718,3466580,4025372,4621576,5577970,6439640,6573368
259496,778488,1297480,1817268,2340240,2866396,3398920,3948558,4532424,5569214,6410984,6541926
253924,761772,1270018,1779060,2292082,2807492,3332852,3870948,4439690,5823138,6645008,6772766
249148,747444,1244944,1744036,2244322,2749782,3261212,3787368,4344170,5899952,6706300,6830874
239198,719584,1198776,1679958,2162732,2647098,3139026,3645680,4178204,4941966,5712494,5830302
239994,720778,1201164,1682346,2165518,2651874,3146190,3652048,4186562,4873112,5640456,5758662
235616,706848,1178080,1649710,2122932,2598542,3081714,3576030,4097012,4744558,5501554,5614188
230840,689734,1148628,1611900,2075968,2544016,3018034,3504788,4015820,4632322,5370612,5480460
226462,678192,1131116,1584438,2039750,2497848,2961518,3435934,3937414,4525260,5246834,5355488
220890,663466,1108828,1552996,1998756,2446108,2901022,3368274,3856620,4426158,5130618,5233700
217308,653118,1086938,1523146,1960548,2400736,2846894,3302206,3781398,4331434,5023556,5125842
213328,639586,1067038,1495286,1923932,2355762,2792368,3241710,3713340,4249844,4924852,5023954
208950,627248,1045944,1464242,1885326,2309594,2739036,3178428,3638516,4159896,4824158,4919678
204970,615308,1026442,1439168,1850302,2265814,2685704,3117534,3569662,4077908,4727046,4819382
201388,603368,1007338,1413298,1817666,2225218,2635556,3057436,3498420,3992338,4627944,4722668
197806,594214,989030,1384244,1780254,2181040,2586204,3000920,3433546,3916320,4542772,4623964
193826,579886,967936,1357180,1746822,2139250,2534066,2938832,3360712,3833536,4447252,4537996
186264,558792,931320,1304246,1678366,2055670,2438546,2829780,3237332,3689858,4274918,4358498
187856,561976,934902,1309022,1684734,2062436,2442924,2831770,3240118,3689460,4280092,6075072
183080,549240,916594,1283550,1651700,2020646,2393174,2776846,3175642,3618616,4194522,14334766
179498,539290,898684,1259272,1621850,1986816,2356558,2731076,3122310,3552548,4126066,10216660
176314,528544,881570,1234596,1588418,1944230,2300838,2668988,3050670,3472948,4028158,8445560
173130,519788,864854,1210716,1557772,1906022,2257058,2618044,2994950,3405686,3953732,7598218
169548,507052,846148,1186040,1525932,1866620,2214074,2566702,2934056,3341608,3879704,7036640
166762,499092,832218,1165742,1499664,1836372,2175468,2521728,2881918,3274744,3803686,6623118
163180,488346,813910,1140270,1466232,1793786,2126116,2466008,2822616,3211462,3732444,6298350
159598,480784,801572,1122758,1444342,1769508,2097062,2430586,2775254,3157334,3674336,6039650
156812,473222,786448,1100868,1416880,1733688,2054476,2380836,2721922,3089276,3594736,5792492
153628,461282,770926,1078978,1388224,1697470,2011890,2331882,2665008,3027188,3527474,5583542
148454,446556,741474,1036392,1332902,1632198,1933882,2243128,2564712,2916942,3405288,5306534
148454,444566,743066,1041168,1340066,1638964,1941444,2248302,2566304,2915350,3404094,5238476
145270,435412,725952,1018482,1310614,1604736,1902042,2202532,2521330,2861620,3351160,5094002
142484,428646,713614,999378,1284744,1574090,1865824,2166314,2471182,2806298,3294644,4953906
140892,420686,702072,981866,1264048,1546230,1830800,2117360,2421432,2751374,3239720,4823760
137310,412328,687346,963956,1240168,1517176,1797368,2086714,2386010,2709186,3208278,4722270
134922,403970,675008,944454,1215094,1487724,1763936,2038954,2326708,2642322,3160518,4623566
132534,396408,658690,923758,1188826,1456282,1724932,2003134,2287306,2597746,3199124,4599686
129748,390438,651526,913410,1173702,1436780,1701848,1968508,2251884,2554762,3347976,4696002
127360,382876,636402,889928,1143454,1399766,1657670,1923534,2198950,2495460,2942812,4238302
124176,373722,624462,874008,1125544,1377080,1634188,1893286,2161936,2454466,2856446,4116514
123380,367354,612920,859282,1104848,1355190,1601154,1857068,2120544,2405512,2780428,3985174
120992,363374,604960,845352,1087336,1327330,1577274,1826422,2084724,2362926,2721524,3891644
115818,345862,577498,807940,1038780,1273600,1507226,1744434,1995174,2267406,2612870,3730056
115818,348250,580284,812716,1045546,1279570,1515186,1755976,2006318,2273376,2618840,3708166
113032,339892,565956,791622,1019676,1248128,1477376,1714982,1958956,2226412,2557150,3633740
112236,335514,560782,785652,1010920,1236586,1466630,1697868,1935872,2195368,2515360,3541404
110246,329146,546056,764160,982264,1205144,1427228,1653292,1889306,2142036,2456058,3458620
107858,323972,541280,757394,972712,1185642,1402950,1626228,1856272,2107808,2421830,3404492
105868,313624,520982,733116,946842,1161762,1377876,1597970,1824432,2066814,2364518,3296634
103480,310440,519390,723564,930524,1137086,1346036,1558966,1783040,2023034,2320738,3263202
101888,307654,510634,714808,914604,1123156,1327728,1537076,1753588,1994378,2284520,3158926
99898,297306,494316,696102,900276,1098082,1303052,1508420,1721350,1949404,2223228,3118330
97510,294918,490336,685754,880376,1080570,1278774,1482550,1693888,1921942,2206910,3035148
96316,286560,481182,671028,865650,1059078,1253302,1451904,1655282,1874580,2142036,2988980
93132,282978,471630,660282,845352,1031616,1222258,1416084,1620656,1841148,2105818,2895848
90346,271834,451730,634014,818288,1003756,1187234,1376284,1567324,1776274,2032188,2816248
91540,271038,452924,632820,812716,993010,1178876,1366334,1564538,1773886,2024228,2782418
88754,267058,444168,624860,804756,983856,1164150,1346832,1533494,1738066,1991592,2740230
87162,263476,437004,611328,785254,960772,1138678,1324544,1512400,1715380,1953782,2689684
85968,257506,430238,603368,774110,947240,1121166,1293898,1478570,1675182,1922340,2627198
83978,250740,417900,585060,756598,925748,1094500,1272008,1449914,1643740,1870202,2572672
82784,246760,409940,577100,740678,907042,1077386,1243750,1424840,1617074,1853884,2533668
81192,243576,409940,569538,729932,890724,1053108,1225840,1396980,1580458,1800154,2449690
79202,237606,394418,556006,719982,879978,1041566,1199970,1365538,1553792,1777866,2446108
77610,232034,390438,546454,702072,861670,1020870,1186836,1355588,1531106,1743638,2372478
76814,233626,382478,532126,684958,837392,992214,1149026,1317778,1493296,1706624,2311584
74824,222880,375712,530932,682968,838188,990622,1145046,1300664,1476580,1687122,2313176
71640,217308,360986,504664,646352,786846,936096,1089724,1240566,1401358,1596776,2165120
73232,218104,361384,502276,650730,801572,946046,1091316,1250516,1424044,1631402,2189796
69650,210542,355414,501082,642770,780478,927340,1070222,1220268,1377080,1565334,2165120
68456,207358,343872,481978,622074,766946,905848,1054302,1202358,1370314,1568120,2113778
68854,206960,343872,483968,620482,755404,895898,1040770,1194398,1344444,1534688,2055670
67660,199000,335514,463272,599388,733912,872018,1006542,1145842,1306634,1482948,2027412
66068,203378,330340,466456,596204,732718,865650,998582,1139076,1284346,1480958,2011492
25074,69252,126564,174722,226462,274222,325564,383672,435412,498694,563966,755802
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
