circular list
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
16025244
44469186
23894730
16212648
14929686
14005128
11174556
11003262
9936342
9072246
8352864
7741320
7845624
7303542
6829494
6410472
6524526
6134754
5783562
5468700
5570988
5270766
4997886
4747824
4833264
4592574
4371492
4167030
4237650
4039782
3856332
3911706
3733752
3568830
3611844
3452136
3303012
3336555
3191901
3215706
2926452
2953482
2970378
2845368
2728296
2741202
2628474
2522430
2532102
2533614
2429628
2332680
2332782
2240250
2236446
2148348
2064432
2135700
1978446
2042112
1894254
1951044
1873944
1801584
1790322
1775982
1707078
1693098
1628100
1613118
1597062
1536366
1520370
1502634
1445394
1428564
1409898
1390914
1337922
1319946
1301394
1281804
1233276
1241736
1194396
1175226
1155672
1112742
1116576
1096392
1054866
1056702
1016568
1016262
978468
976824
940050
937386
917646
883740
879798
860796
855570
823488
817536
799476
780906
774108
755796
738180
719970
713634
704520
686874
670512
662406
645324
636408
620076
618306
595464
592734
577314
567846
558462
543666
534228
529908
515550
506316
496116
487710
477726
472146
460218
452742
445308
434532
426078
421152
409902
405858
396576
389064
380964
376368
368388
359700
355926
347838
341946
335634
327168
322314
318282
310224
304224
299406
295104
287382
115776
0
0
