final lin 0.0,final lin 0.09,final lin 0.18,final lin 0.27,final lin 0.36,final lin 0.45,final lin 0.54,final lin 0.63,final lin 0.72,final lin 0.81,final lin 0.9,final lin 0.99
0,849636470,1730479125,2617107506,3578889033,4568614140,5625760248,6860166004,8400588388,9995790696,11221344733,12231337791
0,840031337,1722213262,2614758112,3571233503,4541625163,5583489265,6779971790,8263200778,9878090952,11113562950,12130938709
0,831953927,1698413260,2576135396,3521269379,4474310428,5500442386,6675348734,8114218632,9750851546,10983901913,11975725873
0,814442723,1642799128,2489673279,3396133005,4321490965,5312572655,6435781987,7819715945,9455339133,10647538183,11615998747
0,831629358,1663589255,2518313757,3416378867,4348604715,5335769488,6459884668,7840081804,9552767543,10767477473,11741034427
0,795693341,1585953385,2414348595,3282638330,4174998508,5118038613,6206412796,7537154651,9265635418,10442164810,11399145661
0,780286164,1560089952,2381723938,3237286230,4119547556,5060387119,6124128087,7430820195,9221685273,10387876814,11330470164
0,769766029,1540196121,2346409000,3174806996,4037659255,4959738690,5996820822,7265443434,9116678346,10289304751,11227388363
0,731775735,1475723305,2254433588,3058409906,3877834395,4751213356,5753938536,6962643044,8885483529,10042505946,10953661276
0,732315423,1475651665,2264900192,3071149886,3902512982,4780603865,5787683364,6989556003,9222010041,10399254042,11315522677
0,736502781,1477540573,2256598509,3054451796,3868464679,4730153982,5717649891,6895297464,9406307722,10581745002,11495782847
0,710780041,1418186634,2156150672,2924797326,3706856580,4524376241,5487446691,6602010269,8613205162,9761650082,10639594103
0,701704646,1396451058,2122169034,2893113939,3678573506,4487441841,5450311699,6562534639,8388062532,9553051516,10446687483
0,668030463,1340654045,2043536771,2791023755,3541587677,4325394748,5253746663,6319975330,7962807890,9100583823,9979840846
0,670681541,1350397284,2061766365,2804557745,3554006073,4347383651,5277896308,6333288231,7898620440,9049533358,9934797992
0,645399586,1306011528,1989899704,2703699172,3425637939,4190417227,5084436070,6102388531,7563041566,8695616634,9576399191
0,643285808,1302778375,1991820253,2696560445,3407369341,4176146141,5054680794,6066276399,7484246720,8615916139,9508574220
0,623544013,1261244687,1918043192,2603137706,3280129935,4023018825,4869346522,5841208195,7161831895,8267197295,9119920454
0,621507049,1267332097,1917352264,2595476405,3268723255,4006909178,4844255408,5812609706,7104702975,8217866389,9088473081
0,605779681,1240595651,1873088495,2541613871,3203325885,3924449747,4738466212,5683567360,6932377134,8065345625,8919456809
0,580359023,1195099674,1800022660,2434682415,3072171353,3768531655,4557164675,5467257544,6662728950,7781253424,8599142031
0,571200048,1177585087,1783251139,2418434463,3060774424,3752944781,4544989656,5448613433,6637199837,7737381287,8563427700
0,555425119,1139026449,1733920830,2354259948,2992491156,3677112448,4451098073,5333175921,6487401393,7571957363,8399181657
0,550039184,1137033862,1730288682,2350636755,2977222682,3658108744,4425206979,5294247939,6433154789,7545921198,8379784132
0,536507184,1098064090,1670937330,2269518385,2875645321,3527447334,4254773628,5096207716,6192973928,7292345448,8148523844
0,537051648,1092848300,1658178047,2241006063,2838094419,3477988869,4208743734,5041160933,6128696729,7222576048,8053542338
0,523290997,1059706442,1622233871,2206563143,2790637894,3421865297,4135947743,4956353899,6009913828,7091875236,7903738322
0,506525446,1030355733,1583006195,2155585512,2729478428,3353940428,4053456074,4848148445,5852620845,6940008983,7737457902
0,498773998,1018852339,1568797197,2142186842,2717295250,3335709441,4027084992,4804928431,5792337377,6894262067,7693019411
0,490786735,1004197581,1541343356,2087921134,2641577342,3245795470,3918510194,4683421419,5648464755,6736758741,7522966747
0,475410005,985056169,1508479501,2036809974,2578222707,3167151665,3821278595,4570659064,5512640688,6600152405,7371817491
0,454989620,964964930,1477249834,1994912713,2518164507,3102661735,3743864610,4464906086,5389045967,6484525246,7250243217
0,445338319,944677079,1449292921,1964614963,2476391422,3049376102,3686399579,4396251882,5306935582,6419259216,7181503443
0,443254590,932009535,1429814005,1934560988,2445161954,3015328595,3634746940,4335895779,5226865146,6364825552,7122039258
0,434057009,911412239,1400521006,1894519800,2386024925,2938356589,3540748693,4228353393,5090423980,6239926983,6985225962
0,427718063,889852778,1371513174,1849745994,2328196321,2866166155,3453411573,4126450269,4964315292,6112827872,6854949418
0,427938157,888169437,1363566109,1830564185,2306474277,2843190411,3427679480,4084881557,4904362363,6069092846,6817712737
0,415374690,863597315,1333997893,1793342827,2256220608,2773230170,3354259027,3989145841,4785505235,5947017689,6697651659
0,406880972,854371277,1310028741,1762043311,2219375559,2725787376,3297164733,3927280323,4704405770,5872238265,6621739925
0,396273874,828140888,1264823702,1699255229,2142524147,2639343169,3193634983,3812657915,4564547575,5751893413,6501660340
0,391937664,823423792,1262210235,1698165306,2150697276,2645268792,3199815326,3815603513,4574858163,5806941589,6536744438
0,379820156,787855129,1202930324,1625404339,2056538834,2523981874,3064747260,3649627762,4375753091,5620468639,6326876053
0,372568198,779656130,1176467901,1595508569,2018822961,2478243117,3012916715,3604446802,4328327013,5652226850,6365983135
0,362584169,758468998,1146999384,1562965900,1978154923,2430473764,2949845655,3533707277,4241112079,5705697354,6399543092
0,353346788,742636956,1125337438,1535670861,1949536136,2391360911,2905215726,3472649500,4163307656,5907928915,6594285686
0,357254153,747801205,1122429451,1524234729,1932499945,2371313651,2871118867,3420927808,4104438481,5572957190,6264029664
