final lin 0.0,final lin 0.09,final lin 0.18,final lin 0.27,final lin 0.36,final lin 0.45,final lin 0.54,final lin 0.63,final lin 0.72,final lin 0.81,final lin 0.9,final lin 0.99
0,13356482,29981141,43290062,55263295,71757012,82775443,97587809,120448531,141184331,158806776,172902145
0,13195491,28932013,43077331,55332348,70343515,81358364,94947676,116493008,136587232,157352285,170990352
0,12406257,27516327,40066461,52291827,65309611,75167474,88097300,107419802,127201596,147279502,160231616
0,12556303,28099397,40885545,51779203,64375107,74940415,87808352,106979813,128097892,146625190,159418303
0,13684434,30381330,42247700,51103200,63673433,72854099,85960637,103641190,125888594,143590042,155980578
0,12516901,27544187,38421925,47566373,60235310,68652413,82562115,98374854,119646959,136923940,148937371
0,13067335,26223026,37111908,45579955,58438937,67103994,80314012,96502264,115952723,133079857,144723148
0,12124274,25671796,36938579,45542941,57802734,66713954,80937479,97987600,115302988,132914886,144196992
0,10572870,23928158,35983976,45281256,57711592,65613683,76803055,93939940,110145505,128053316,138994933
0,9937065,21901542,33911789,42571473,55533139,63640996,73984220,88369532,105129710,119899689,130516737
0,9215889,20794505,33610702,41847710,54230883,62415355,72248542,86496146,103137521,117865113,128171323
0,8924752,20485856,30433667,39453740,52077902,60507741,70333963,81701639,98384804,113350201,123351344
0,9191611,20395112,29856368,38284416,49773084,58346402,68468935,78741116,96392217,112814891,122511365
0,8875400,20267155,29468119,37991289,50038749,56871016,67456224,77493386,99879294,114800115,124220178
0,8429043,18698438,28272129,35833731,47508265,53999446,64837185,75102202,101834469,113913769,123061202
0,7932140,17892090,27169470,33772290,45650202,52252027,62178943,72150634,89992775,102317442,111030259
0,7906867,16498095,25941640,31991837,44153523,51349960,60991709,70380529,84946931,98346198,106980211
0,7222904,15147482,22619932,28247254,40763558,47142105,55970740,64594007,77272098,88575099,96957775
0,7045993,15301309,22878632,28950520,40669232,47126583,54834848,63599604,75393538,86465301,94610968
0,7185094,15959004,24792813,30898531,41162354,48148846,54912259,63178918,74121928,85749498,93682434
0,7467077,15954228,23481602,29322451,37914674,45358269,51113946,59527268,70259139,82342817,90031779
0,8327752,16586252,23006191,27965470,36378991,43301803,49371303,57744427,67808653,80520972,88001183
0,8458097,15844380,21929800,26376455,34462223,40761369,46173771,54888777,64964545,75957305,83234138
0,7009178,13382153,19703786,24392823,33016687,40193423,45340558,53922632,63950043,74245706,81323937
0,6696151,12445460,18239345,22453369,31285984,38090590,43277525,50891862,60635897,68887631,75756116
0,6516255,12327055,18635952,22586699,31211359,36583165,41979647,49492693,59507567,67693034,74415851
0,6343921,12305165,17986416,22092383,31420906,35247477,40192826,47761990,59063797,67204688,73677760
0,6770179,13038679,19080120,23273647,31743485,35996911,40870421,47102305,56387844,64718979,71058323
0,6159448,11626575,17620654,21143750,27342401,31324789,36213622,42306007,50734453,58937233,64998176
0,5166040,10788984,14962412,18564909,24281184,27661000,32944450,38993851,47416327,54599232,60596495
0,4873112,10728687,14641425,18294667,23904477,27412051,32930719,38791070,46895345,54195660,60021186
0,4570632,11069375,15087185,18849479,24392226,27826170,32526749,38764603,45984721,53696369,59348964
0,4091241,10790775,15083404,19162705,25480358,28925645,33000767,40420880,47457321,54498140,60040688
0,4314917,9932886,14059350,18014873,24262478,27355933,31461502,37085043,43401104,49985218,55369959
0,4084475,9491106,13661350,17427027,23296333,26835747,31002011,35729654,41384637,47771144,53018774
0,4000099,8438197,13093205,17102856,20997286,24656498,28978181,33717167,39292749,46135165,51228570
