final lin 0.0,final lin 0.09,final lin 0.18,final lin 0.27,final lin 0.36,final lin 0.45,final lin 0.54,final lin 0.63,final lin 0.72,final lin 0.81,final lin 0.9,final lin 0.99
0,0,0,0,0,0,0,16716000,27621200,36297600,43501400,49750000
0,0,0,0,0,0,0,17074200,27939600,36496600,43421800,49431600
0,0,0,0,0,0,0,18308000,29531600,38168200,45292400,51421600
0,0,0,0,0,0,0,19502000,31123600,39919400,47202800,53371800
0,0,0,0,0,0,0,21531800,33511600,42546200,49869400,56157800
0,0,0,0,0,0,0,22725800,34586200,43382000,50506200,56595600
0,0,0,0,0,0,0,26108800,38924400,48277400,55879200,62326800
0,0,0,0,0,0,0,28616200,41232800,50506200,57869200,64197400
0,0,0,0,0,0,0,34626000,47640600,57073200,64635200,70963400
0,0,0,0,0,0,0,49153000,63162600,72873800,80794000,87321200
0,0,0,0,0,0,0,80435800,94445400,104077000,111678800,118086600
0,0,0,0,0,0,0,16158800,31044000,41113400,49113200,55759800
0,0,0,0,0,0,0,0,15442400,25631200,33631000,40397000
0,0,0,0,0,0,0,0,15482200,25551600,33352400,39800000
0,0,0,0,0,0,0,0,17153800,27899800,36178200,43183000
0,0,0,0,0,0,0,0,17352800,27939600,36019000,42745200
0,0,0,0,0,0,0,0,18785600,29889800,38208000,45133200
0,0,0,0,0,0,0,0,19900000,31044000,39402000,46247600
0,0,0,0,0,0,0,0,20934800,32158400,40556200,47481400
0,0,0,0,0,0,0,0,22686000,34267800,42864600,49909200
0,0,0,0,0,0,0,0,24835200,36536400,45133200,52098200
0,0,0,0,0,0,0,0,27820200,39879600,48675400,55799600
0,0,0,0,0,0,0,0,32397200,44934200,53889200,61132800
0,0,0,0,0,0,0,0,38765200,51381800,60297000,67421200
0,0,0,0,0,0,0,0,57272200,70525600,79878600,87241600
0,0,0,0,0,0,0,0,85530200,98903000,108057000,115499600
0,0,0,0,0,0,0,0,6805800,20616400,30088800,37491600
0,0,0,0,0,0,0,0,0,13890200,23243200,30526600
0,0,0,0,0,0,0,0,0,14606600,24278000,31800200
0,0,0,0,0,0,0,0,0,15402600,25273000,33034000
0,0,0,0,0,0,0,0,0,15561800,25352600,32954400
0,0,0,0,0,0,0,0,0,16318000,26427200,34108600
0,0,0,0,0,0,0,0,0,16755800,26865000,34626000
0,0,0,0,0,0,0,0,0,17432400,27661000,35461800
0,0,0,0,0,0,0,0,0,18308000,28735600,36576200
0,0,0,0,0,0,0,0,0,19342800,29969400,38128400
0,0,0,0,0,0,0,0,0,20417400,31163400,39123400
0,0,0,0,0,0,0,0,0,21173600,32198200,40516400
0,0,0,0,0,0,0,0,0,23004400,34148400,42227800
0,0,0,0,0,0,0,0,0,24397400,35581200,43780000
0,0,0,0,0,0,0,0,0,26785400,38327400,46924200
0,0,0,0,0,0,0,0,0,29452000,41113400,49511200
0,0,0,0,0,0,0,0,0,33432000,45372000,53849400
0,0,0,0,0,0,0,0,0,38884600,50944000,59461200
0,0,0,0,0,0,0,0,0,49312200,61650200,70286800
0,0,0,0,0,0,0,0,0,84893400,97390600,106067000
0,0,0,0,0,0,0,0,0,67739600,80634800,89390800
0,0,0,0,0,0,0,0,0,0,13054400,21969600
0,0,0,0,0,0,0,0,0,0,13014600,22128800
0,0,0,0,0,0,0,0,0,0,13890200,22924800
0,0,0,0,0,0,0,0,0,0,13611600,22526800
0,0,0,0,0,0,0,0,0,0,14328000,23720800
0,0,0,0,0,0,0,0,0,0,14129000,23362600
0,0,0,0,0,0,0,0,0,0,15203600,24317800
0,0,0,0,0,0,0,0,0,0,14566800,24397400
0,0,0,0,0,0,0,0,0,0,15800600,25034200
0,0,0,0,0,0,0,0,0,0,15959800,25671000
0,0,0,0,0,0,0,0,0,0,15840400,25949600
0,0,0,0,0,0,0,0,0,0,17034400,26108800
0,0,0,0,0,0,0,0,0,0,17432400,27700800
0,0,0,0,0,0,0,0,0,0,17352800,27899800
0,0,0,0,0,0,0,0,0,0,17989600,27661000
0,0,0,0,0,0,0,0,0,0,18785600,28576400
0,0,0,0,0,0,0,0,0,0,20019400,30049000
0,0,0,0,0,0,0,0,0,0,20019400,30845000
0,0,0,0,0,0,0,0,0,0,20656200,31840000
0,0,0,0,0,0,0,0,0,0,21372600,31760400
0,0,0,0,0,0,0,0,0,0,22606400,33153400
0,0,0,0,0,0,0,0,0,0,24317800,35063800
0,0,0,0,0,0,0,0,0,0,24715800,35501600
0,0,0,0,0,0,0,0,0,0,25551600,36456800
0,0,0,0,0,0,0,0,0,0,27860000,38805000
0,0,0,0,0,0,0,0,0,0,29929600,41511400
0,0,0,0,0,0,0,0,0,0,30725600,42188000
0,0,0,0,0,0,0,0,0,0,35063800,46526200
0,0,0,0,0,0,0,0,0,0,37412000,48715200
0,0,0,0,0,0,0,0,0,0,42387000,53531000
0,0,0,0,0,0,0,0,0,0,49391800,60376600
0,0,0,0,0,0,0,0,0,0,61769600,76177200
0,0,0,0,0,0,0,0,0,0,96156800,107499800
0,0,0,0,0,0,0,0,0,0,120196000,130981800
0,0,0,0,0,0,0,0,0,0,716400,12019600
0,0,0,0,0,0,0,0,0,0,0,15840400
0,0,0,0,0,0,0,0,0,0,0,10109200
0,0,0,0,0,0,0,0,0,0,0,11303200
0,0,0,0,0,0,0,0,0,0,0,16835400
0,0,0,0,0,0,0,0,0,0,0,8676400
0,0,0,0,0,0,0,0,0,0,0,16357800
0,0,0,0,0,0,0,0,0,0,0,11940000
0,0,0,0,0,0,0,0,0,0,0,11064400
0,0,0,0,0,0,0,0,0,0,0,17790600
0,0,0,0,0,0,0,0,0,0,0,6805800
0,0,0,0,0,0,0,0,0,0,0,22168600
0,0,0,0,0,0,0,0,0,0,0,4218800
0,0,0,0,0,0,0,0,0,0,0,24516800
0,0,0,0,0,0,0,0,0,0,0,3900400
0,0,0,0,0,0,0,0,0,0,0,23919800
0,0,0,0,0,0,0,0,0,0,0,6845600
0,0,0,0,0,0,0,0,0,0,0,19183600
0,0,0,0,0,0,0,0,0,0,0,14248400
0,0,0,0,0,0,0,0,0,0,0,8835600
0,0,0,0,0,0,0,0,0,0,0,27661000
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,27979400
0,0,0,0,0,0,0,0,0,0,0,12139000
0,0,0,0,0,0,0,0,0,0,0,2069600
0,0,0,0,0,0,0,0,0,0,0,41750200
0,0,0,0,0,0,0,0,0,0,0,557200
0,0,0,0,0,0,0,0,0,0,0,6686400
0,0,0,0,0,0,0,0,0,0,0,42824800
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,52217600
0,0,0,0,0,0,0,0,0,0,0,3502400
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,33471800
0,0,0,0,0,0,0,0,0,0,0,29929600
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
