final lin 0.0,final lin 0.09,final lin 0.18,final lin 0.27,final lin 0.36,final lin 0.45,final lin 0.54,final lin 0.63,final lin 0.72,final lin 0.81,final lin 0.9,final lin 0.99
0,0,0,0,0,0,0,0,0,0,0,327603153
0,0,0,0,0,0,0,0,0,0,0,319363359
0,0,0,0,0,0,0,0,0,0,169637749,429777912
0,0,0,0,0,0,0,0,0,0,362516111,641722663
0,0,0,0,0,0,0,0,0,21243449,285986681,532932746
0,0,0,0,0,0,0,0,0,308151500,582572301,819399415
0,0,0,0,0,0,0,0,0,298876906,544913939,788393623
0,0,0,0,0,0,0,0,75980986,341567381,574981048,836085764
0,0,0,0,0,0,0,0,339908119,594439069,829692889,1054775819
0,0,0,0,0,0,0,0,270162400,497658404,768732622,976881846
0,0,0,0,0,0,0,112597782,380702124,611961815,832686048,1029093675
0,0,0,0,0,0,0,335232813,562697773,829746619,1029347002,1224846393
0,0,0,0,0,0,0,262657314,488812655,712284083,907936903,1092406321
0,0,0,0,0,0,100217594,349504098,596810552,794778538,986959803,1193109475
0,0,0,0,0,0,326825063,551474770,793115296,994631452,1192737743,1418179669
0,0,0,0,0,0,271628632,515400647,721195104,921212989,1133552755,1319534175
0,0,0,0,0,50885295,287283763,516765190,718911579,926168288,1133367287,1298394007
0,0,0,0,0,312933669,552175648,780661279,999441879,1188884307,1367155671,1529676185
0,0,0,0,0,278632835,506626339,719162518,909833373,1105791459,1273366175,1430012408
0,0,0,0,0,238829054,462920168,684847555,868224264,1055662762,1207979153,1366824535
0,0,0,0,227576400,473174638,712963270,899059513,1084526916,1249780496,1416009773,1573536780
0,0,0,0,308745714,526431217,747436040,930001625,1124780437,1285023595,1449436798,1610611674
0,0,0,0,255606147,492569974,688529055,873921037,1058225484,1247947308,1413632718,1573157287
0,0,0,43552145,289225008,528602307,712837502,915140504,1097068294,1265888750,1433080988,1592818089
0,0,0,319188239,550294700,764335120,973031992,1170325766,1344020130,1489766337,1649231206,1800696275
0,0,0,282512738,514987324,716661486,898414554,1070053646,1221730252,1373045275,1521201969,1668618582
0,0,0,260430305,494848126,703430374,888645644,1059219091,1207967611,1359606805,1500218016,1631668262
0,0,62936934,316888396,561814014,748846353,938454548,1097965784,1242840570,1393478396,1528576710,1648313816
0,0,351056099,588833239,799618815,980094900,1167410217,1323027023,1477517887,1628858780,1760891897,1874819397
0,0,313582409,566710011,771970153,976084254,1155653496,1321665067,1496568953,1634530479,1755565264,1881495051
0,0,285791064,539691184,745953092,950103212,1112781334,1278038297,1440325583,1579402902,1694736735,1814110467
0,24749033,302652135,552052069,750792374,933427410,1090165780,1233536524,1371959531,1507056651,1630202428,1747608846
0,389675830,660873030,878591965,1064997255,1235462645,1393526753,1554765309,1688512214,1812395485,1947812995,2068754648
0,408955746,689202869,914344106,1138470841,1319919240,1470210806,1616633812,1743150251,1877013969,2019503939,2145423179
0,372424918,678081356,888979765,1093891458,1260051483,1416772341,1555757722,1680610919,1803435112,1935941650,2043450604
0,370387357,636682192,858870070,1037868182,1193732345,1384195842,1535753247,1666820219,1777243130,1892336969,2003580158
114808672,514139385,786428697,1016050220,1197759508,1357642277,1504038020,1643274141,1764340169,1889192968,1994644461,2109573727
153865606,586617175,872749723,1101694845,1290585048,1465305257,1600713812,1722620814,1844807610,1963829311,2060333963,2160306986
64282970,515121052,802279445,1040533787,1215942735,1392853536,1525817177,1646941114,1768545636,1876408014,1977743391,2070796985
50560328,496171675,778774560,1009876842,1189909754,1344504297,1478874669,1596122484,1736961948,1844675872,1942446164,2030979871
44305360,517819094,795660307,1009678638,1218373918,1377081592,1524778795,1644878678,1770776028,1880767308,1971421559,2076258142
41756568,652757611,943435518,1155238581,1352575737,1504595618,1643687265,1796737369,1906235129,2026328445,2125039808,2223456850
46043824,535402734,812992610,1018881990,1200528593,1362535886,1489695294,1623822687,1725266320,1828572195,1923615590,2010606251
34655054,395241661,671435353,875080610,1043811715,1205038530,1338491910,1454928004,1557920653,1652759277,1744912794,1838592840
23463294,346998887,631457248,838100042,1016804828,1167720458,1303592484,1409830624,1506064835,1595040919,1679301300,1764881847
22421728,325090181,625560281,837036984,994121614,1136027718,1279310305,1391991070,1488807953,1573049230,1671259909,1749317460
21736372,293180929,645805745,851921985,1002853734,1142891825,1296955237,1408840599,1508454228,1594522524,1702113466,1775281985
21464936,267480875,689713503,886937428,1053520527,1201578119,1327433281,1432059521,1532498403,1618524909,1708289829,1782025896
21925024,228940943,513484874,717121972,873842233,1017282428,1129357238,1237278122,1350086645,1465123570,1546856850,1626073974
25766918,212805426,463651493,660633235,807313946,940331914,1051996585,1162721180,1263416573,1356423402,1432975916,1503037448
21172804,199201587,416277553,624151759,777997664,898427091,1005558144,1123531513,1221654632,1307121749,1389314122,1453378391
13540756,185540635,389364992,605413521,773536084,901827603,1020460458,1127714692,1215804629,1296168988,1373646454,1435422024
13254594,180140969,371165049,616370262,763836028,888525846,1004781447,1107982051,1195805925,1280757234,1351795060,1420348570
13060768,183176117,356934360,670093894,821046936,937312686,1039588537,1148375071,1232282824,1311653974,1378584838,1459085114
12993506,174013560,320745414,548817921,699679423,815090866,914266695,1010135343,1094071553,1166738194,1230292426,1300189385
13113702,147049458,286734523,479113793,627568191,748270248,849498762,944065552,1035857088,1104506715,1165152363,1239647615
13604436,133325025,266806066,441972831,593954305,712784568,818086015,908678178,1011568740,1077003920,1135863145,1203972089
15736124,131037719,262879199,415929900,568819212,678745021,790031194,876528733,963124578,1031142977,1096564028,1157835929
16269046,129505419,259473115,405151065,569394720,681945538,783262010,867274835,945409996,1025999026,1085819819,1151442059
8401382,116222766,246517817,378501184,562908713,685908026,772611729,850835843,924388233,994934529,1050754228,1117848471
8260490,112354007,231343072,348572579,575922915,698177570,784846846,866557241,936815584,1003082584,1063440279,1121973144
8174522,110928769,209244719,318191846,487927503,593692819,683710668,766345418,835622492,899622683,992876670,1047289638
8135518,112307441,204833287,310955012,458385356,569776999,658894373,733077394,804886146,879237123,954578324,1005884305
7981890,107606464,195263775,296813873,425362898,540228086,629069447,699995037,766787795,842020541,904636488,952364847
8231038,91634525,177131492,274753927,394423373,501881781,584970052,659473264,730213983,796663267,854059643,900459677
8475012,86389880,169754562,265442120,377564491,494231226,574075598,648177228,723578925,796015323,849350109,893667807
9072012,83519902,165177363,258222798,362270545,483044640,567299250,636899301,713001677,776223977,826509685,874035661
11575034,84107549,163117514,250160512,341301915,473587762,558150623,628882188,691704697,750204727,797976667,852275011
8689932,80331126,159079406,235544957,322319703,486679773,567397357,643993253,705796484,761772796,807393745,853926711
5113504,72226254,142805385,215226460,293234261,425634931,508629274,580496134,639765299,697778973,741490119,784556704
5054998,70200235,140342760,210587372,290015038,394683068,475536967,543317959,594188329,655553561,697535198,738170998
5011616,69422543,137457459,204817566,277416945,371556880,459027131,525835610,578760058,627560828,667967181,706622931
4980572,68638085,129569298,196266735,265819225,351816677,437549658,497379008,549285969,595629089,634567220,671480128
