circular list
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
100971150
221892384
123525474
92146986
75654870
64881876
57069858
51044922
46198524
42184764
38785254
35854746
33292734
31030476
28460220
27230208
25583838
24086376
22716540
21458970
20298546
19226214
18229938
17302320
16437846
15629712
14873712
13891176
13508964
12879762
12286980
11727342
11199606
10699818
10226490
9777156
9351972
8948460
8564586
8042676
7859406
7529190
7214094
6914544
6628152
6354906
6094248
5845578
5608326
5381418
5164452
4957932
4667622
4572234
4390566
4217184
4049796
3890616
3737202
3590724
3450468
3316056
3187098
3063102
2944260
2775972
2723202
2618346
2517396
2420394
2328048
2238456
2152974
2070690
1991688
1915836
1842834
1739016
1706688
1642326
1580322
1520166
1462746
1407342
1354236
1303308
1254372
1206846
1161330
1118220
1055070
1036674
997524
960156
924462
889890
856392
824346
793254
763920
735348
707736
681456
643398
631824
608784
585696
564180
543036
523020
502926
485214
466566
449028
432690
408894
401634
386394
372168
358482
345168
332334
319974
308094
296814
285906
275046
264894
250398
246132
236496
228264
219672
211260
204072
195798
189438
181608
175404
169080
161982
153648
150906
144774
139758
135198
129660
124842
120210
115902
111786
107634
103620
97614
96126
92544
89244
85734
82656
79686
30438
0
0
