final lin 0.0,final lin 0.09,final lin 0.18,final lin 0.27,final lin 0.36,final lin 0.45,final lin 0.54,final lin 0.63,final lin 0.72,final lin 0.81,final lin 0.9,final lin 0.99
0,0,0,0,0,0,0,0,0,0,0,20589689026
0,0,0,0,0,0,0,0,0,0,0,28155211326
0,0,0,0,0,0,0,0,0,0,9029884297,36237475135
0,0,0,0,0,0,0,0,0,0,27286202206,53701164104
0,0,0,0,0,0,0,0,0,733835584,27750138070,53434737730
0,0,0,0,0,0,0,0,0,19030358259,45234970590,70224168531
0,0,0,0,0,0,0,0,0,27035651853,52507356736,76838652916
0,0,0,0,0,0,0,0,3594416008,29732125136,54517898511,78198090770
0,0,0,0,0,0,0,0,23584582311,48975722243,73104390255,96165888728
0,0,0,0,0,0,0,0,26275588467,50977656472,74477522294,96934617967
0,0,0,0,0,0,0,5727122092,31200320072,55253909961,78136643152,100008892551
0,0,0,0,0,0,0,24811418306,49585432373,73011983013,95305895900,116608487501
0,0,0,0,0,0,0,25298304243,48954494316,71334147348,92625998720,112968322587
0,0,0,0,0,0,5026447669,30083142629,53589772461,75841628489,97010271598,117230335636
0,0,0,0,0,0,24222600390,48608097802,71515872158,93193604828,113813464045,133505255718
0,0,0,0,0,0,25630287983,49390501326,71724132225,92852931156,112945177096,132120702870
0,0,0,0,0,2317872400,27215376116,50376626722,72139616564,92731524639,112303685870,130994310135
0,0,0,0,0,21654897221,45904375546,68485058179,89710904236,109780458007,128855496940,147047492676
0,0,0,0,0,25837185497,49482299429,71508068970,92199807584,111760572682,130341466357,148061081863
0,0,0,0,0,25097973530,48163042859,69648596055,89826317669,108895809676,126999244840,144264241463
0,0,0,0,13373059098,37837823583,60343697539,81299414628,100972743678,119552629617,137200183840,154014293228
0,0,0,0,26628909982,50502479894,72474203025,92927030398,112115775543,130235518956,147420466237,163796874329
0,0,0,0,25825211070,49135760829,70582662454,90532026991,109240383151,126896330796,143640453874,159590917789
0,0,0,1933554446,27123465180,49897857000,70838701426,90308980229,108560923322,125773094798,142094520583,157632256707
0,0,0,22082670606,46698365646,68953719497,89404846415,108402860607,126197626871,142974481867,158876755743,174006521768
0,0,0,26933001484,50536738142,71862789654,91446564724,109628924880,126649966209,142691934304,157882188369,172332766797
0,0,0,26799796854,50358593342,71634162335,91149330563,109256231710,126197123401,142145123895,157245477521,171603111606
0,0,3003413072,29237224474,52301773219,73098623633,92162463045,109830410191,126348597226,141894757219,156608505784,170595519085
0,0,25551097923,51263226248,73845290538,94190038623,112811588794,130060322739,146175579947,161336686482,175673770633,189292515131
0,0,30221192710,55445583776,77563331714,97454920780,115650739903,132487345047,148202140227,162979586702,176947647243,190213119976
0,0,29652142260,54420271499,76093941385,95559395035,113333104114,129765818460,145101964400,159502813325,173110243479,186024535539
0,996437178,30196818394,54523167235,75760316492,94800327246,112173353805,128217794077,143170531891,157209410562,170470145304,183050712374
0,26491010544,55297794436,79208043431,100034320373,118670285507,135649632356,151314365703,165902789839,179590404456,192506062651,204758030573
0,38733708250,67191820859,90713497877,111131334682,129372042832,145962852927,161254637986,175485827869,188830845280,201419523988,213353615479
0,38630676597,66793251321,89938041443,109975857699,127829802583,144048921075,158981026569,172861167318,185869878311,198130011402,209745779707
0,38831506402,66754164935,89559813088,109223936796,126711332436,142573088320,157151739168,170699103361,183379670717,195328430299,206636758728
697469528,40164177562,67923436399,90407897159,109716986161,126843443362,142345289040,156583623421,169797677539,182160452442,193798641082,204820742239
1479977726,41136139332,68429005849,90218990041,108828485588,125280535172,140147862584,153784736977,166425301950,178242038564,189363309182,199885231003
814613266,42184822965,69868747367,91950085668,110617562651,127067853672,141902739905,155491268641,168075173936,179830648400,190887794651,201334372286
607496454,43858534156,71358424751,93171291555,111570977024,127705911352,142217589546,155489123620,167769324468,179227253535,189994593300,200176292781
498666140,47547876348,75023939877,96466072268,114684351725,130512302882,144712780498,157675305780,169654571664,180828529920,191319632611,201228624880
427599260,58661594120,86257223615,107423881500,125259340478,140806666412,154705880316,167372793088,179060971523,189952567485,200175421161,209817078422
376916746,53855420944,81715592084,102661379073,120142941426,135478952245,149086144395,161458910491,172868403754,183486053331,193444271235,202849771415
336407908,40536288856,68898847038,89662361370,106843594913,121876287544,135204741389,147299392846,158432371032,168787137430,178492062960,187635341636
304560744,34648885796,63865510984,84486177942,101392788898,116067879126,129135847543,140953895567,151818294597,161910560891,171362147282,180269879011
278675222,30695938652,61464636082,81996307454,98648139705,113019346983,125872900462,137428948270,148031946472,157873502218,167080715813,175757563364
255284364,27697327052,62306123104,82810609285,99225604870,113312631989,125911915606,137208196973,147559342964,157155981251,166126422855,174558809851
237171384,25280233849,66024132241,86572702693,102772548433,116593364695,128863494551,139915507597,150018682474,159373410391,168118036347,176352600428
219032534,23265421733,54717253925,75408455637,91416395727,104981899367,116970374175,127789783683,137656209852,146780275277,155295759698,163288756684
205360438,21530649183,47853033893,68831215694,84667777183,97991667361,109717792907,120328400471,129956893683,138852797051,147146576368,154952337836
187311536,19648785982,42554942269,63618570690,79004828412,91844308810,103096472872,113313327295,122536617304,131043273090,138968630971,146393100479
180025748,18723367128,39908919267,62308704333,77887424706,90766792266,102006463904,112139056354,121325374949,129786258347,137665659765,145071978483
168808914,17535919402,36967665835,61392354108,76890170633,89565187680,100573330977,110453880176,119430688188,127682739991,135355634930,142536423167
158613348,16456404898,34423350738,63873478148,79332005307,91811811513,102597252915,112242813362,121016960769,129067760887,136546339689,143561793751
150458726,15494353328,32202575015,56726496429,72198956772,84499112345,95070640090,104493272777,113068352524,120916287664,128202660127,135005841088
141441240,14604928798,30216104877,50341799334,65899730376,78033451105,88398407298,97605982476,106008714094,113663834353,120757174428,127415813928
133735164,13798333043,28430367631,46304032221,62049083560,74030401134,84196693438,93199765470,101440906501,108908643584,115827007337,122269783378
127173338,13045217344,26799702926,43049804325,59142897510,70989127516,80965296215,89764609759,97767197749,105053643245,111790322386,118097343612
120638974,12356708189,25316225387,40273460402,57011611888,68740126827,78534626436,87140518746,94929465709,102033658249,108591747825,114705985811
113976454,11719531880,23953039965,37830119895,56007752806,67639970451,77262178845,85679979340,93275622280,100208103889,106609278582,112567981352
108425548,11120346860,22689040919,35638547820,57400409531,68961695218,78415961940,86657063967,94072455692,100842264950,107067249620,112880341702
103223688,10568153501,21525454487,33657829379,51864420372,63385561590,72681706693,80743127839,87975176287,94573792412,100644733570,106281147283
98341024,10052559426,20440487582,31843470958,46921442258,58437035754,67584227168,75473647838,82530843742,88979059050,94898004207,100413008418
91952726,9382481253,19058679541,29602003215,42810240165,54144715204,62979797605,70559642134,77320618180,83498132395,89138279149,94369553936
89334284,9116645909,18497913859,28657417875,40964573273,52641095681,61519834503,69092069073,75824285838,81988848337,87615928751,92838825439
84993696,8689589521,17613137969,27227644466,38592155968,50499252114,59257128485,66674294693,73247084797,79292799720,84759462254,89840219013
81122748,8287541861,16784182176,25891411405,36465622267,48801066908,57452292612,64722449361,71148493880,77005086168,82337628871,87253676315
77469506,7908152341,16000593010,24644998188,34539314804,47813288021,56367805695,63498825823,69769002796,75469236008,80671670322,85509554546
74004916,7549467179,15262997520,23473928162,32763538702,48609836067,57076657227,64063575087,70193675164,75744811407,80803952587,85463086852
70734550,7209644431,14568280759,22374894942,31122376747,44835384958,53239431369,60102403273,66093857463,71498377869,76433346233,80987783016
67593534,6888595741,13912362630,21342876365,29604764937,40887936184,49243487290,55974467270,61823916453,67101145116,71909202026,76356439897
64626444,6585217654,13292051173,20367896561,28186266669,38269738755,46596033876,53206471795,58934649980,64066377007,68753007898,73056952038
61836066,6297563353,12705992193,19454885755,26861956693,36086769450,44426637963,50927103507,56517076789,61534354339,66102988777,70296938453
59155934,6024584506,12148719359,18585550872,25611957297,34140506864,42521786680,48905220722,54380358069,59260562628,63710269691,67820743643
56615102,5765906396,11621033248,17761222824,24444273455,32393467755,40885032177,47174269370,52520223280,57292110348,61630205475,65584251497
53179168,5415710375,10908800507,16661064060,22891888385,30204192936,38737483877,44800345038,49936215643,54486097117,58638937771,62446146469
52069544,5290492212,10657158440,16269715038,22321461850,29331190682,38441023627,44543556234,49664713376,54207358016,58330287975,62105666225
49847510,5066485275,10203666892,15564169493,21338167428,27955112249,38319635418,44333365071,49351509266,53769215338,57794362866,61462180621
47734528,4853627910,9769581028,14896186392,20394865041,26648095970,37775836675,43717697677,48623283293,52947483046,56873918614,60434872772
45717066,4652651840,9361559587,14270625713,19518674608,25438798442,34218934754,40092428510,44903358184,49108661009,52941767766,56436088167
43778806,4462983348,8979443966,13671294030,18687904532,24310863059,31986499223,37804975051,42508520345,46624646096,50381545007,53759491004
41924922,4275349432,8598461053,13091800458,17875456187,23207778796,30179044510,35950891255,40568883265,44576411930,48235624527,51515873464
