circular list
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5128902
2692632
1934532
1574046
2543364
1075650
982662
907212
843708
1533000
702498
1301244
605958
1135698
534156
1010028
941304
882426
830304
397752
1130520
706854
673890
643974
617052
878640
557670
798474
757656
719982
686514
655878
628380
602838
767364
550560
703668
671748
642816
616080
592002
708228
675894
519348
624918
716766
572502
658854
527622
708918
581754
560664
627474
602094
579504
635874
610380
586050
633048
540966
650220
561900
600402
577230
610686
586914
564528
592956
616716
547686
614688
590352
568116
585612
563826
578442
591678
568698
579846
588876
595656
572928
579186
557694
587730
565710
591708
569238
570204
569976
589020
566646
564780
580242
575592
570582
565944
575784
569022
576726
568998
574668
565908
569778
572844
562698
575040
564246
574608
571962
570630
567216
563550
568608
572388
566622
568134
568896
568950
568194
566766
571056
567690
564474
571716
566484
566106
565758
569160
565644
568428
568062
567396
568050
567936
567768
566304
566928
566982
565482
568860
568074
565080
567570
569694
566520
567624
565644
568410
567666
567888
566892
566532
566844
567858
568038
566802
567408
566946
228444
0
0
