circular list
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
297444
452754
187770
134238
131478
135882
136854
112344
76194
72810
70644
69804
77694
91254
76530
48054
50916
50208
49920
50388
56286
65670
66348
34668
36570
36234
36000
36126
38970
40128
42828
58086
43668
25686
26910
26700
26538
27939
27981
29814
29004
31890
36876
49380
30762
19242
18984
18786
19488
20202
20160
20220
21108
21246
22428
23088
24204
28518
36288
35706
12672
13392
13188
13068
13338
13650
13506
13818
13740
14076
14460
14466
14976
15474
15630
16386
17310
18618
20184
24192
36414
16938
7872
8118
7968
8028
8082
7956
8184
8238
8112
8328
8226
8436
8328
8544
8454
8670
8730
8652
8874
8976
9180
9168
9438
9576
9732
10062
10284
10554
10878
11472
12180
12948
14076
16152
20232
31926
9930
3648
3588
3618
3594
3612
3612
3594
3588
3630
3588
3594
3618
3600
3600
3624
3582
3606
3612
3582
3606
3570
3612
3606
3576
3594
3588
3606
3612
3594
3606
3600
3582
3582
3588
3606
3570
3630
3600
3576
3594
3576
1440
0
0
