final lin 0.0,final lin 0.09,final lin 0.18,final lin 0.27,final lin 0.36,final lin 0.45,final lin 0.54,final lin 0.63,final lin 0.72,final lin 0.81,final lin 0.9,final lin 0.99
1755976,24266259,45794875,69357271,93895165,124265550,154554743,175687349,194031766,210406083,224153003,237164419
1853088,22615952,44308146,67587962,94371571,126709867,157267113,178714139,198093754,214712244,228819553,241994746
1864232,22035270,42729678,65230409,88145259,120200179,152375494,174786675,195310341,211496802,231192628,243823158
1978856,24704656,45819153,66650672,89516966,118708276,151116421,175537502,197505311,215627047,234547370,247323767
1922738,20995495,40445556,59224589,81434780,105347814,139356914,162466187,182801599,199112634,215214719,226879900
2114972,20914104,40721967,59834723,82908176,107588554,148894387,171841873,189946694,208107235,224148028,235969424
2443720,21340163,41339862,60848230,83933623,108866930,156966822,178975824,196929405,215918582,232126933,244081460
3276336,21755078,38769379,58543213,81154787,104179684,136024858,157568797,175056121,192759559,211755502,223752615
2043730,20226161,37022756,55870046,76872705,99875314,130096847,152496884,170718120,187812021,208248525,230107680
1276386,18810475,36513714,57054494,77782533,100883050,129069012,154778021,173563621,191241587,214637818,234431950
1259670,18356954,35012259,56134915,74918127,95609152,122425596,147112143,167014332,185542227,208236187,224591599
1251312,18094672,34543017,54069295,70839423,88977477,113500446,137809689,157673471,175770730,192330515,207188651
1297480,18443320,35411851,54897931,72540276,92009839,116793896,141263334,161745608,179945352,195364668,209823610
1344842,15938706,34060442,50220436,68133819,88160383,111217518,137715960,159873814,177993361,193314371,207621675
1337280,14974153,34278944,49937060,66666592,84503957,106241722,131928642,151198807,166445789,181134974,199702271
1332902,15069275,32237801,46911265,63821489,81189015,101148317,129984611,149792275,166063311,180209425,196869307
1396582,15951243,32619682,47583885,65112203,83962677,105348809,139334626,159267262,176609316,190849557,206212357
1410910,16565755,32542271,47270858,62946088,81778055,103579102,146079134,166609765,185493074,199301286,213588093
1490112,19056439,34341629,48731518,64688134,81222845,101516069,136751009,157250596,173174775,187167659,201180642
1531504,17620654,30314864,44852610,60675299,76419980,96116602,124511116,142246394,157164230,170890056,184196788
1604736,16074623,28366256,42218248,56285359,72274213,90585397,116383956,134760014,149179753,163260396,175944258
1894878,16656897,29739555,44283669,58408689,75596916,95538308,119292142,139830136,154990951,175362183,188430712
2404318,16144273,28174818,42345608,55655524,71535525,89844719,111839592,131448256,146173659,159874013,171950328
2384816,17022659,30101934,44402671,58770073,74660024,92152920,115043293,137444325,155211443,168274997,180713890
838984,13795675,26233772,40047158,54018749,70568783,86602412,108113118,127812526,141970182,154096247,165633670
888734,14167009,26960719,39530355,53380556,70646194,88955587,107978594,126525593,141521835,154109580,166010775
878386,13801048,25896069,38150091,52638286,67923277,84067749,102170779,121523728,137583625,151326963,162780010
866048,13595481,25278970,38146509,53100961,68573808,84113320,102070085,122806880,140359277,154460616,165496360
887142,11677519,23690353,35412448,51346577,64305059,78959618,95483782,116559474,131812625,146189380,157195871
904256,10000944,22205813,34701819,49176084,61419161,75374434,92680071,116210030,130797924,144443553,155403080
895500,9920349,21939153,34264019,48838580,61911686,75322694,93398859,117317863,131358109,144393206,154966076
918186,10164522,22474463,36048253,49250908,62191480,75812234,92301772,118799617,132865136,145831379,156360270
911420,10118155,22432076,36110142,47248570,58585401,71640995,86062127,121308808,135175327,147710735,157895157
933708,10398148,22931964,35119122,45579358,57606918,70182126,83909743,110314257,125465719,138031972,148174803
960374,10706001,21732193,33706023,44748732,57472991,70494954,84347543,107248861,122843894,135424276,145512183
959976,10762915,22441230,33538664,43800099,56107851,69258965,83761090,103232245,120049735,132308931,142075453
994204,11172059,23159222,34559335,44626944,56013127,68799673,83611840,102975336,118734743,131062395,140782550
1024452,11695230,22263324,33100864,43483291,54579730,66738431,82422815,101047822,116639671,129070803,138733845
1037984,12107359,21965421,33011314,43225188,54716443,65248717,78739922,96780267,112293312,124566637,133917050
1086938,13515085,23080816,33603339,43413442,54876638,66035165,78853949,95302294,111169360,125311693,134613152
1152608,15110866,24484960,33678163,43290858,52633510,64175709,75518311,92785740,108190728,124431914,133675862
1240168,13238077,22701124,31424488,41935867,51105389,62565003,74547987,91374034,106764495,119416716,128592407
1341260,12270539,21183351,29208026,38678237,48150239,59739004,71805966,87746264,104005559,116076103,124981950
1603542,12265962,21344143,29978952,39499908,49688111,59645474,71196827,85989691,101813773,115339604,124158090
2422626,13157681,22179545,30337152,40030840,48896887,59096433,71796414,86522215,102350675,116598478,128634396
1127534,11614635,20609236,28868532,39055541,48109643,58575849,71080014,85667709,102859916,116794095,150567778
521778,9869405,19237529,27740998,36957285,46226506,57338865,68850020,81733479,100188142,114380225,135765959
537300,10046117,18509189,26684905,35064397,44438690,55205585,66484109,80011333,98445499,114410075,131104782
528544,9756373,18027808,26908581,35130664,44811417,54658335,65921536,79483585,97667210,109443035,123549747
533320,9391805,17611500,25731695,33663039,42502022,51919100,62826489,77976359,97319358,108654796,121468605
535708,6516255,14634858,22321830,30084024,39050566,48229640,59605475,73393588,94361422,105682333,117620144
527350,5818362,13812192,21676274,29788708,38880819,48078400,59545377,73105038,92922254,104039787,115104983
543668,5982338,14164024,21694781,30486800,40233223,49758358,60772013,75649452,101550695,113041950,123833521
545658,6020347,14203227,22219146,29568614,38879824,48054122,58635748,71894919,101336571,113219856,123588154
539290,5942538,14025122,21459762,28889228,37976364,47160612,57661444,69988499,90202521,103951630,113769295
552424,6091987,13327428,21306731,29335386,37919251,47131359,59222599,70680422,86693355,99733825,109453980
544862,6009004,11528468,19034748,26383022,35033154,44400482,55923577,66305805,82145608,93228515,102484801
558394,6165816,11816819,19782789,27454438,36061984,46622914,56843156,67094641,82604303,94873648,104073020
553220,6092385,11684882,19374242,27333446,34958728,46280435,55555825,65554978,80343862,92520274,101340551
567150,6251187,11999700,19900398,27530058,35642094,46011188,56097503,66962505,81743429,93074290,101822927
559588,6184721,11871942,19733835,27638314,36325261,45048227,55112851,66930864,79719798,89786611,98207097
574712,6343324,12183178,19858608,27976813,37650203,46629879,55257922,65524332,79237422,89530299,97930288
577498,6397253,12296409,18486105,26634956,35825373,45603039,52766044,62024519,76072725,86827282,95034639
574712,6349493,12217207,18312378,26865000,34482919,43413442,50674952,60480080,72445950,82513360,90443311
588642,6509887,12549935,18878334,27945570,36435507,43977607,51774825,60336601,72828030,82684102,90610670
593816,6583119,12713513,19222803,29418966,36223572,42972458,51345184,59077329,70724799,80766339,88466047
610134,6761025,13095593,19960894,28703362,35796717,43259416,52055813,60140785,71197623,82092475,89867007
608144,6746697,13105344,20259593,28309342,36156708,42521723,49648311,58164914,68050438,79442989,86923200
625258,6950274,13575979,21917263,29433095,35862984,42222825,49315384,58742014,69243443,80450725,90163716
634810,7070868,13893185,22294368,28534411,34964499,40917982,47772935,56746840,66413066,77490401,98021828
644362,7205790,14320438,21230713,26607693,33701247,39931539,47084594,54521821,63807957,75053248,90237943
667446,7487176,15196635,21958058,27965271,34902013,41979647,49924921,56929920,66304810,78661317,91779198
681774,7703688,16708040,22774754,28275114,34507595,40833208,48756791,56004769,65827608,77294983,89310802
699286,7981094,16795998,23135342,28238896,34280536,39759205,47346677,54647987,65036981,75816015,87069863
722370,8366159,15787466,21361257,26906193,33353594,38960220,45422347,53115687,64457692,76298789,87013745
760578,9074201,16079996,22207604,27635926,34556151,40603562,46943304,54416948,63545675,75633333,86077450
806746,10614660,17320363,22757640,27622792,33556176,39776319,45748906,52758880,60760272,71504282,81680147
860476,11614237,17962536,23710651,28793310,33432995,39786070,45597069,53256181,60737387,71183295,81054292
932912,9673987,16084175,21567819,27092656,31727366,37263745,42625999,49827610,57325930,67554530,77129813
1069824,9086539,15172954,20387749,25126337,30151684,35654034,41104843,47141508,55215535,65569107,75020811
1342852,9035396,15051962,20739780,25464239,30539933,35838308,41735872,47539707,55230062,66552366,75764872
2126514,9870400,15984874,21048031,26224419,30534560,36288446,42292077,48339289,56549432,68039493,77110112
663068,7895126,13808013,19117731,24155217,28518690,34191981,39498117,45856167,53855768,65025240,73889894
241188,6770975,13282454,18777043,23355834,27945570,34264417,39189468,45761244,53445629,65335879,74204513
237208,6567000,11804083,16851320,21559461,26523118,31673437,36591523,43398318,51016635,64361774,72919769
241188,6513469,11766273,17748412,23002211,27593738,32933903,38128002,44176209,51504185,65647513,74331873
239198,5919852,11152358,15945273,20574411,24776694,29461950,34947186,40892112,48119593,64885343,73259263
239994,3065993,8129150,12827142,17493095,21825325,26095069,31330958,37959250,45711295,65434185,73699451
239596,2637347,7684783,12445858,17803734,22380933,26954152,32691720,38618736,45247227,59605674,67852831
236810,2611477,7630456,12010844,17042559,21948307,26620827,31773534,37421950,43334240,55861688,64058498
238402,2617447,7603591,12367253,16391630,20604261,24532123,29319068,35191160,41296480,54822709,62724999
239596,2646501,7686176,12020993,16369541,20676100,24689333,29434886,34356952,40501276,52927831,60936188
239596,2623616,6399442,11053057,15575531,20096612,24157605,29180962,33771693,39938106,50870171,58827982
239198,2627795,5018382,9334891,13277479,18564312,22767988,27643488,32344863,38961215,49000964,56692712
237606,2624611,5004253,9492101,13693190,17938059,22538541,27663786,32515605,39277227,48173124,55991635
238402,2622820,5011218,9409317,13796073,17578665,21792490,27260811,32476999,38598836,47507867,55070862
238800,2613467,4995895,9361557,13237082,17171710,21092607,26142630,31397225,37217577,46015765,53622938
239596,2660232,5070122,9527921,13826918,18156959,22198450,26871169,31894128,37480058,46224118,53832286
238402,2597547,4967438,8840774,12861370,16725353,20927835,24820673,29174992,35047084,43503191,50856440
239198,2629785,5033705,7465883,11510956,15223301,20044275,23862687,28400683,34710177,43031163,50576845
238800,2640531,5023755,7420312,11524886,15478817,20021191,23927760,28668139,34343221,42901614,50167502
238800,2617646,4998681,7389865,11403297,15561800,19107980,23156038,27495432,32949425,41075391,48528936
236810,2620034,4997089,7370761,11350164,14973158,18567894,22994052,27447871,33497670,41123549,48285957
240790,2623616,5022959,7404193,11477126,15233052,18961914,22744307,27458020,32357599,40011935,47326777
236014,2623815,5007238,7400213,11429366,15516627,19578018,23271060,28076114,32841965,40543862,47719205
240392,2633765,5012611,7397427,11054649,14707692,18438146,22221136,27184992,32188449,39602592,46776741
239596,2608691,5007437,7390462,9814083,13559462,17034798,20911517,25537869,30535356,38118251,45374388
238800,2626999,5013009,7403795,9806521,13753885,17344442,21469115,25815275,30797837,38403020,45339563
237208,2620432,4991318,7364990,9742443,13317279,17178078,21937959,26132680,31466278,39004597,46463714
238800,2625805,5014999,7417725,9800750,13719060,17504637,21216783,25678164,31031662,37912684,44792114
238402,2626999,5012014,7388671,9788412,13428719,16859280,20253225,24597793,29923829,36026164,43286281
236810,2611875,4992711,7377925,9750005,13538368,17054897,20491826,25028827,30433866,36539783,43791144
239596,2647098,5053406,7451754,9848908,13649609,17512597,21060966,25592594,29698163,36040293,42804502
237606,2618442,4990323,7365985,9763935,13278872,16805948,20504164,24692119,28804852,35568066,43286679
238800,2609288,5006840,7419715,9795576,12252231,15677419,19461802,23071264,27310760,33607120,40377697
239198,2641725,5005646,7348473,9720354,12119100,15854927,19122905,22617544,26887288,33127928,39529161
236810,2593766,4979378,7382303,9783437,12148950,15648962,18972461,22472672,26442125,32078402,39463292
238004,2632173,5010422,7390462,9749607,12136015,15566377,19031564,22618738,26653662,32621473,38803408
242382,2629785,5021765,7398024,9802541,12212431,15928557,19630156,23347476,27613638,33214692,39067879
235218,2608293,4994701,7381308,9754582,12109349,15482996,18990769,22892761,27220016,32485158,39661894
236014,2625606,4993308,7380910,9763537,12159298,15769954,19026390,23400609,27878706,33337475,39215736
239596,2621228,5009825,7397626,9799158,12174024,15666872,19009276,22615952,27146784,32714605,38296356
240790,2613268,5008830,7366184,9746224,12151537,15773337,19286881,22485806,26534262,31859701,38318047
238402,2659237,5027934,7440809,9813884,12198899,15020122,18594560,21826320,25828608,31183698,38293172
95918,1016094,1998756,2945200,3918310,4870326,5847615,7121016,8408148,10119150,12487051,15693737
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
