circular list
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
159325056
444575784
239071518
162220236
149398122
140133966
111811452
110095134
99425850
90776472
83572896
77455734
78501780
73073346
68330568
64136646
65278314
61375422
57878094
54722358
55739652
52733892
50000838
47501382
48356484
45947106
43733634
41693286
42396306
40414902
38581854
39132810
37353504
35703528
36132012
34534932
33045822
33374619
31934535
32164434
29270040
29544192
29714226
28462248
27291474
27416316
26288568
25232052
25319754
25338378
24301374
23332782
23331582
22401000
22371552
21483570
20648868
21360006
19786476
20419578
18945108
19507704
18738516
18016416
17900166
17759016
17071824
16927704
16278252
16131684
15968700
15357456
15197202
15020910
14449524
14279046
14098380
13906224
13377954
13195548
13005672
12810336
12327162
12412662
11941650
11747502
11550636
11118936
11159046
10956276
10544814
10555230
10160100
10155018
9775092
9757968
9392946
9366144
9169434
8828580
8789802
8601258
8546310
8227158
8168634
7982838
7801236
7731654
7548726
7370832
7195818
7120260
7037670
6862518
6693066
6608130
6441576
6354162
6191718
6172128
5943618
5918040
5760984
5668344
5574564
5424396
5331432
5289408
5142144
5049768
4955382
4860510
4767576
4714932
4580274
4525866
4432464
4339290
4248024
4189686
4099746
4038318
3948480
3888144
3799230
3738138
3675720
3588762
3549978
3463734
3401568
3338058
3257106
3213684
3170166
3090276
3027630
2982720
2937030
2860050
1150686
0
0
